Time,Search Query
2023/11/21 20:59:19 UTC,qa tester
2023/10/23 19:08:18 UTC,tester qa
2023/11/01 20:04:02 UTC,Valle Fértil S.A.
2023/11/13 20:58:10 UTC,Administrador de sistemas
2023/11/24 19:23:02 UTC,qa
2023/10/24 19:53:45 UTC,recursos humanos
2023/10/31 15:37:24 UTC,alions
2023/11/30 20:22:09 UTC,WebExport
2023/11/24 19:53:25 UTC,Selin
2023/10/30 20:50:16 UTC,cfotech
2023/10/30 21:07:50 UTC,comparto cv
2023/10/25 20:37:09 UTC,ce
2023/11/08 20:39:53 UTC,comparto cv
2023/10/19 21:01:15 UTC,analista qa
2023/11/16 19:31:05 UTC,qa tester
2023/10/31 18:08:49 UTC,Compudevmemb
2023/11/08 20:33:27 UTC,Cognizant Technology Solutions
2023/11/28 19:19:31 UTC,qa tester
2023/11/21 19:18:39 UTC,cognizant technology solutions
2023/11/15 20:45:48 UTC,lenox
2023/10/19 21:00:44 UTC,Administrador de sistemas
2023/11/30 20:23:09 UTC,qa analyst
2023/11/08 20:53:16 UTC,qa tester
2023/11/22 19:48:35 UTC,morena caparrós
2023/10/18 21:27:44 UTC,comparto cv
2023/10/30 19:54:29 UTC,ITPS
2023/11/16 20:11:03 UTC,Grupo Mercel
2023/11/09 20:25:21 UTC,bumeran selecta
2023/10/30 19:08:12 UTC,qa tester
2023/11/21 20:59:19 UTC,Cognizant Technology Solutions
2023/11/28 20:30:28 UTC,istorming consultoría it
2023/10/31 18:09:22 UTC,sms sudamérica
2023/11/01 20:38:41 UTC,Cider SA
2023/11/22 20:53:06 UTC,estrategia laboral sa
2023/10/20 20:44:34 UTC,Administrador de sistemas
2023/10/24 20:25:04 UTC,WebExport
2023/11/29 20:46:02 UTC,webexport
2023/11/08 20:12:45 UTC,cider sa
2023/11/23 20:12:17 UTC,qa
2023/10/24 19:55:36 UTC,analista qa
2023/11/29 20:15:16 UTC,ceo
2023/11/16 19:27:23 UTC,Cognizant Technology Solutions
2023/11/27 20:56:58 UTC,qa
2023/10/23 19:31:45 UTC,analista qa
2023/10/31 15:45:29 UTC,opentowork
2023/11/01 19:21:09 UTC,ITR
2023/10/30 19:39:29 UTC,recursos humanos
2023/11/23 20:12:17 UTC,qa apprenticeships
2023/11/02 20:45:54 UTC,cider sa
2023/11/29 20:52:16 UTC,istorming consultoría it
2023/10/20 19:45:58 UTC,tester / qa
2023/11/16 20:31:31 UTC,cognizant technology solutions
2023/11/22 19:01:10 UTC,cognizant technology solutions
2023/11/09 19:30:41 UTC,tester / qa
2023/10/26 19:07:58 UTC,Summa Solutions
2023/11/23 19:53:49 UTC,istorming consultoría it
2023/11/16 19:31:05 UTC,qa
2023/11/09 20:25:20 UTC,bumeran selecta
2023/10/26 18:47:24 UTC,Cosys Global | Grupo KELSOFT
2023/11/16 20:31:06 UTC,Asesor de tecnología de la información
2023/10/24 20:18:48 UTC,webexport
2023/10/26 19:02:43 UTC,Aliantec
2023/10/25 20:31:05 UTC,gerente
2023/10/31 17:53:35 UTC,desrrollador
2023/11/24 19:24:08 UTC,qa
2023/10/30 19:24:33 UTC,mobile computing
2023/11/24 19:41:34 UTC,Senior Quality Assurance Tester
2023/11/02 20:37:34 UTC,atos
2023/11/08 20:32:29 UTC,fabricarg 
2023/10/31 17:56:43 UTC,werben capital humano
2023/10/20 19:14:23 UTC,analista qa
2023/11/22 19:13:39 UTC,qa
2023/11/08 20:53:17 UTC,tester / qa argentina
2023/10/24 20:21:52 UTC,Aliantec
2023/11/23 19:33:06 UTC,qa tester
2023/10/19 21:17:41 UTC,desarrollador
2023/10/31 17:53:30 UTC,desrrolado
2023/11/27 19:05:22 UTC,qa tester
2023/11/15 20:43:16 UTC,Cognizant Technology Solutions
2023/11/21 21:08:29 UTC,comparto cv
2023/11/16 20:29:17 UTC,qa
2023/11/28 18:39:37 UTC,qa apprenticeships
2023/11/02 20:36:54 UTC,tango software
2023/11/16 20:01:10 UTC,upwork
2023/11/24 19:54:55 UTC,qa
2023/10/23 19:01:30 UTC,comparto cv
2023/10/25 20:52:41 UTC,Aliantec
2023/11/21 21:01:56 UTC,qa tester
2023/11/02 20:45:54 UTC,analista qa
2023/11/01 19:31:23 UTC,catalent pharma solutions
2023/11/21 19:03:34 UTC,cognizant technology solutions
2023/11/22 19:04:08 UTC,Especialista en garantía de calidad
2023/11/21 19:02:32 UTC,cognizant technology solutions
2023/11/08 20:19:14 UTC,Jobzem
2023/11/08 20:33:27 UTC,Cider SA
2023/10/20 19:14:16 UTC,analista qa
2023/11/24 19:54:55 UTC,qa
2023/10/23 19:17:37 UTC,analista qa
2023/10/10 20:15:57 UTC,tester qa
2023/09/28 20:43:11 UTC,cv
2023/08/29 20:15:48 UTC,cosys global | grupo kelsoft
2023/09/27 20:56:54 UTC,it school - educación técnica | grupo kelsoft
2023/10/11 20:52:12 UTC,analista qa
2023/09/18 19:40:12 UTC,#opentowork
2023/10/10 20:31:30 UTC,Amadeus Software Argentina
2023/10/04 20:02:28 UTC,Ingeniero de software
2023/10/02 20:09:57 UTC,talent acquisition
2023/09/22 20:29:57 UTC,comparto mi cv
2023/10/11 20:20:18 UTC,tester / qa
2023/09/05 20:28:39 UTC,empleoit
2023/09/07 20:01:19 UTC,busqueda trabajo
2023/10/03 19:25:42 UTC,recursos humanos
2023/10/09 19:59:49 UTC,Recursos Humanos TV
2023/10/09 19:38:11 UTC,celeste lagomarsino
2023/10/02 19:11:39 UTC,cv
2023/09/08 18:50:37 UTC,busqueda trabajo
2023/10/05 20:10:03 UTC,technical recruiter
2023/10/11 20:43:50 UTC,analista qa
2023/09/12 19:53:41 UTC,Cosys Global | Grupo KELSOFT
2023/10/02 20:04:46 UTC,recruiter
2023/10/10 20:36:51 UTC,qa tester argentina
2023/09/28 20:37:59 UTC,cv
2023/10/09 20:25:52 UTC, - Profesionales de Recursos Humanos - Argentina
2023/10/09 20:02:08 UTC,Circulo de Recursos Humanos Chile
2023/10/04 18:41:48 UTC,cv
2023/10/05 20:17:04 UTC,human resources
2023/09/28 20:15:03 UTC,comparto mi cv
2023/10/09 19:38:17 UTC,cosys global | grupo kelsoft
2023/09/05 20:28:38 UTC,empleoit
2023/09/05 20:39:52 UTC,busqueda empleo
2023/10/05 20:07:54 UTC,technical recruiter
2023/09/05 20:34:16 UTC,busqueda laboral
2023/09/05 20:36:50 UTC,busqueda empleo
2023/10/02 20:04:01 UTC,technical recruiter
2023/10/03 19:25:52 UTC,Ingeniero de software
2023/10/05 20:07:20 UTC,Cosys Global | Grupo KELSOFT
2023/09/14 19:50:29 UTC,busqueda empleo
2023/10/05 19:08:34 UTC,analista
2023/10/02 19:11:37 UTC,cv
2023/09/14 19:58:33 UTC,openworks
2023/10/10 20:51:28 UTC,Analista de aseguramiento de la calidad de software
2023/10/02 19:42:56 UTC,recruiter
2023/10/11 20:20:20 UTC,tester / qa
2023/09/14 19:50:28 UTC,busqueda empleo
2023/10/09 20:25:06 UTC,recursos humanos
2023/10/02 20:14:38 UTC,RRHH
2023/10/04 19:22:49 UTC,it recruiter
2023/10/09 19:54:41 UTC,recruiter
2023/09/27 20:51:35 UTC,cosys global | grupo kelsoft
2023/10/05 20:07:22 UTC,Cosys Global | Grupo KELSOFT
